Fund Name,Scheme Code,ISIN (Growth / Div Payout),ISIN (Div Reinvestment),Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets
Baroda BNP Paribas ELSS Tax Saver Dir,150159,INF251K01HF3,-,equity,equity,Bharat Electronics,Industrials,51.68,1.98
Baroda BNP Paribas ELSS Tax Saver Dir,150159,INF251K01HF3,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,1.86
Baroda BNP Paribas ELSS Tax Saver Dir,150159,INF251K01HF3,-,equity,equity,Britannia Ind,Consumer Staples,49.86,1.78
Baroda BNP Paribas ELSS Tax Saver Dir,150159,INF251K01HF3,-,equity,equity,Max Financial,Financial,694.03,1.72
Baroda BNP Paribas ELSS Tax Saver Dir,150159,INF251K01HF3,-,equity,equity,Infosys,Technology,15.54,1.71
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,ICICI Bank,Financial,17.77,6.44
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,HDFC Bank,Financial,16.18,6.3
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,4.06
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Larsen & Toubro,Industrials,35.84,3.58
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,SBI,Financial,11.56,3.48
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Bharti Airtel,Technology,42.8,3.25
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Infosys,Technology,15.54,3.05
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Axis Bank,Financial,16.04,2.86
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Bajaj Finance,Financial,31.4,2.5
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Divi's Lab,Healthcare,69.96,1.97
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Samvardhana Motherson,Consumer Discretionary,39.56,1.91
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,GE Vernova T&D,Industrials,110.71,1.88
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,CG Power,Industrials,124.59,1.84
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Ultratech Cement,Materials,41.26,1.73
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Eternal,Technology,681.59,1.72
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,BSE,Financial,65.58,1.6
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Interglobe Aviation,Industrials,,1.55
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,JB Chemicals,Healthcare,49.76,1.47
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,NTPC,Energy & Utilities,12.98,1.39
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,TVS Motor,Consumer Discretionary,54.44,1.35
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Varun Beverages,Consumer Staples,56.49,1.33
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Max Financial,Financial,694.03,1.3
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,PNB Housing Fin,Financial,11.41,1.27
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,KEI,Industrials,58.78,1.26
Canara Robeco ELSS Tax Saver Dir,118285,INF760K01EL8,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,1.2
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,ICICI Bank,Financial,17.77,9.27
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,HDFC Bank,Financial,16.18,8.78
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Axis Bank,Financial,16.04,7.47
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,SBI,Financial,11.56,4.13
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Bharti Airtel,Technology,42.8,3.38
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Kotak Bank,Financial,20.78,3.12
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Infosys,Technology,15.54,2.56
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,2.42
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Tata Consultancy,Technology,16.21,2.07
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Samvardhana Motherson,Consumer Discretionary,39.56,1.9
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Max Financial,Financial,694.03,1.9
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Cipla,Healthcare,28.23,1.89
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,NTPC,Energy & Utilities,12.98,1.81
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Indus Towers,Technology,15.29,1.77
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Ipca Laboratories,Healthcare,34.33,1.63
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Coforge,Technology,42.18,1.62
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Bharat Petroleum,Energy & Utilities,5.31,1.61
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Larsen & Toubro,Industrials,35.84,1.59
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Asian Paints,Materials,61.1,1.53
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Hindustan Unilever,Consumer Staples,34.66,1.52
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Eternal,Technology,681.59,1.38
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,1.35
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,SBI Life Insurance,Financial,127.33,1.35
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Fortis Healthcare,Healthcare,69.48,1.27
DSP ELSS Tax Saver Dir,119242,INF740K01OK1,-,equity,equity,Jindal Steel,Materials,34.26,1.25
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,4.69
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,HDFC Bank,Financial,16.18,4.26
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Bharti Airtel,Technology,42.8,3.52
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,BSE,Financial,65.58,3.31
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Larsen & Toubro,Industrials,35.84,3.12
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,ICICI Bank,Financial,17.77,2.95
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,MCX,Financial,53.96,2.89
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,SBI,Financial,11.56,2.46
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Muthoot Finance,Financial,12.06,2.18
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,NTPC,Energy & Utilities,12.98,2.16
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Bharat Electronics,Industrials,51.68,2.07
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Ather Energy,Consumer Discretionary,,1.78
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,1.62
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Karur Vysya Bank,Financial,11.37,1.59
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Netweb Tech,Technology,142.55,1.51
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Trent,Consumer Discretionary,98.6,1.48
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Gabriel India,Consumer Discretionary,65.04,1.48
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Torrent Pharma,Healthcare,69.51,1.47
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Infosys,Technology,15.54,1.46
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,1.46
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Samvardhana Motherson,Consumer Discretionary,39.56,1.42
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Shriram Finance,Financial,23.54,1.28
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,CreditAccess Grameen,Financial,29.27,1.25
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,Axis Bank,Financial,16.04,1.23
Edelweiss ELSS Tax Saver Dir,118620,INF754K01CA8,-,equity,equity,City Union Bank,Financial,14.92,1.21
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,HDFC Bank,Financial,16.18,8.04
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,ICICI Bank,Financial,17.77,6.86
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Axis Bank,Financial,16.04,5.28
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Larsen & Toubro,Industrials,35.84,4.84
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,SBI,Financial,11.56,4.52
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Infosys,Technology,15.54,3.67
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,3.22
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Bharti Airtel,Technology,42.8,3.21
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Kotak Bank,Financial,20.78,3.17
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Eternal,Technology,681.59,3.11
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,HCL Technologies,Technology,18.94,2.97
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,2.81
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Bharat Electronics,Industrials,51.68,2.69
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Kirloskar Oil,Industrials,50.18,2.57
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Grasim,Materials,43.09,2.5
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Apollo Hospitals,Healthcare,62.29,2.46
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Marico,Consumer Staples,60.46,2.36
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,NTPC,Energy & Utilities,12.98,2.23
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Tata Power,Energy & Utilities,34.34,2.09
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Tube Investments,Consumer Discretionary,98.83,1.76
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Tata Steel,Materials,23.19,1.73
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Shree Cement,Materials,52.57,1.6
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,United Spirits,Consumer Staples,53.45,1.5
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Britannia Ind,Consumer Staples,49.86,1.44
Franklin India ELSS Tax Saver Dir,118540,INF090I01JS8,-,equity,equity,Interglobe Aviation,Industrials,,1.37
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,HDFC Bank,Financial,16.18,6.99
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,ICICI Bank,Financial,17.77,5.73
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,5.48
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Bharti Airtel,Technology,42.8,3.5
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Larsen & Toubro,Industrials,35.84,3.33
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,SBI,Financial,11.56,2.84
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Ashok Leyland,Industrials,26.81,2.38
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Infosys,Technology,15.54,2.3
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,2.28
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Kotak Bank,Financial,20.78,2.05
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Axis Bank,Financial,16.04,1.91
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,The Federal Bank,Financial,18.21,1.86
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Hero Motocorp,Consumer Discretionary,17.5,1.83
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Hindalco Ind,Materials,16.93,1.67
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Lupin,Healthcare,19.96,1.63
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Tata Steel,Materials,23.19,1.6
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,MCX,Financial,53.96,1.52
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,AU Small Fin Bank,Financial,28.94,1.51
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,ITC,Consumer Staples,17.63,1.45
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Bharat Forge,Consumer Discretionary,89.39,1.45
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Bajaj Finance,Financial,31.4,1.43
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,1.39
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,IndusInd Bank,Financial,82.24,1.38
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Max Healthcare,Healthcare,73.61,1.38
Groww ELSS Tax Saver Dir,151611,INF0J8L01115,-,equity,equity,Vedanta,Materials,6.88,1.34
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,ICICI Bank,Financial,17.77,8.99
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,HDFC Bank,Financial,16.18,8.04
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Axis Bank,Financial,16.04,7.42
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,4.7
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Bharti Airtel,Technology,42.8,4.51
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,SBI,Financial,11.56,4.39
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Kotak Bank,Financial,20.78,4.38
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,SBI Life Insurance,Financial,127.33,3.57
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,2.86
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,HCL Technologies,Technology,18.94,2.75
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Hyundai Motor India,Consumer Discretionary,29.57,2.5
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Power Grid,Energy & Utilities,16.85,2.08
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Bajaj Auto,Consumer Discretionary,26.21,2.04
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Tata Steel,Materials,23.19,2.03
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Infosys,Technology,15.54,2.01
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Eternal,Technology,681.59,1.83
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Britannia Ind,Consumer Staples,49.86,1.69
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Larsen & Toubro,Industrials,35.84,1.67
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,JSW Steel,Materials,14.18,1.66
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Apollo Hospitals,Healthcare,62.29,1.46
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Bosch,Consumer Discretionary,42.58,1.19
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Dr. Lal Pathlabs,Healthcare,55.13,1.19
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Metropolis Health,Healthcare,59.06,1.16
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,ICICI Lombard,Financial,36.07,1.15
HDFC ELSS Tax Saver Dir,119060,INF179K01YS4,-,equity,equity,Interglobe Aviation,Industrials,,1.15
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,ICICI Bank,Financial,17.77,3.64
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,HDFC Bank,Financial,16.18,3.49
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Avalon Tech,Industrials,103.56,3.49
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,3.16
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,GE Vernova T&D,Industrials,110.71,2.71
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Shriram Finance,Financial,23.54,2.49
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.38
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Bharti Airtel,Technology,42.8,2.14
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Infosys,Technology,15.54,2.09
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,SBI,Financial,11.56,2.07
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Eternal,Technology,681.59,1.98
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Jindal Steel,Materials,34.26,1.96
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Axis Bank,Financial,16.04,1.93
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Karur Vysya Bank,Financial,11.37,1.88
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,PNB Housing Fin,Financial,11.41,1.87
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Thangamayil Jew,Consumer Discretionary,48.35,1.85
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Pearl Global,Consumer Discretionary,29.01,1.8
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Amber Enterprises,Consumer Discretionary,157.93,1.78
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Schaeffler India,Industrials,53.96,1.74
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Persistent Systems,Technology,41.74,1.73
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Bharat Heavy Elect,Industrials,88.33,1.72
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Indian Bank,Financial,10.08,1.57
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,TVS Motor,Consumer Discretionary,54.44,1.54
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Max Healthcare,Healthcare,73.61,1.49
HSBC ELSS Tax Saver Dir,151078,INF917K01GP0,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,1.43
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,ICICI Bank,Financial,17.77,7.43
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,HDFC Bank,Financial,16.18,7.09
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Axis Bank,Financial,16.04,6.21
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,5.5
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,5.49
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Avenue Supermarts,Consumer Staples,94.56,5.16
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Larsen & Toubro,Industrials,35.84,4.9
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,TVS Motor,Consumer Discretionary,54.44,3.86
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,NTPC,Energy & Utilities,12.98,3.7
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,3.58
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Bharti Airtel,Technology,42.8,2.51
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Ultratech Cement,Materials,41.26,1.93
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,SBI Life Insurance,Financial,127.33,1.91
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Infosys,Technology,15.54,1.85
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Eternal,Technology,681.59,1.58
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,SBI,Financial,11.56,1.48
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,SBI Cards,Financial,27.25,1.29
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Interglobe Aviation,Industrials,,1.27
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,PVR Inox,Consumer Discretionary,28.12,1.25
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Syngene Intl,Healthcare,56.13,1.22
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Inox Wind,Industrials,38.13,1.16
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,PI,Materials,32.68,1.16
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,REC,Financial,5.79,1.14
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Tata Consultancy,Technology,16.21,1.09
ICICI Pru ELSS Tax Saver Dir,120592,INF109K01Y31,-,equity,equity,Mahindra Lifespace,Real Estate,25.04,1.08
ICICI Pru Long Term Wealth Enhancement Dir,142133,INF109KC1101,-,equity,equity,TVS Motor,Consumer Discretionary,54.44,9.41
ICICI Pru Long Term Wealth Enhancement Dir,142133,INF109KC1101,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,8.61
ICICI Pru Long Term Wealth Enhancement Dir,142133,INF109KC1101,-,equity,equity,HDFC Bank,Financial,16.18,7.54
ICICI Pru Long Term Wealth Enhancement Dir,142133,INF109KC1101,-,equity,equity,ICICI Bank,Financial,17.77,7.33
ICICI Pru Long Term Wealth Enhancement Dir,142133,INF109KC1101,-,equity,equity,Avenue Supermarts,Consumer Staples,94.56,5.64
ICICI Pru Long Term Wealth Enhancement Dir,142133,INF109KC1101,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,5.34
ICICI Pru Long Term Wealth Enhancement Dir,142133,INF109KC1101,-,equity,equity,Ethos,Consumer Discretionary,67.72,5.25
