Fund Name,Plan,Category,VR ID,ISIN,Company Name,Sector,P/E Ratio,% Assets
LIC MF Large & Mid Cap Dir,Direct,Large & Mid Cap,29416,INF767K01NE9,Bajaj Finance,Financial,29.03,3.09
LIC MF Large & Mid Cap Dir,Direct,Large & Mid Cap,29416,INF767K01NE9,Larsen & Toubro,Industrials,33.39,3.08
LIC MF Large & Mid Cap Dir,Direct,Large & Mid Cap,29416,INF767K01NE9,Schaeffler India,Industrials,52.47,2.8
LIC MF Large & Mid Cap Dir,Direct,Large & Mid Cap,29416,INF767K01NE9,Schneider Electric,Energy & Utilities,123.4,2.68
LIC MF Large & Mid Cap Dir,Direct,Large & Mid Cap,29416,INF767K01NE9,Apollo Hospitals,Healthcare,63.05,2.58
LIC MF Large & Mid Cap Dir,Direct,Large & Mid Cap,29416,INF767K01NE9,Marico,Consumer Staples,59.97,2.57
LIC MF Large & Mid Cap Dir,Direct,Large & Mid Cap,29416,INF767K01NE9,Maruti Suzuki,Consumer Discretionary,28.1,2.52
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,ICICI Bank,Financial,16.83,3.57
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,SBI,Financial,11.11,3.05
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,HDFC Bank,Financial,14.97,3.04
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,Glenmark Pharmaceuticals,Healthcare,45.73,2.85
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,Reliance Ind,Energy & Utilities,21.28,2.74
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,IndusInd Bank,Financial,80.71,2.65
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,The Federal Bank,Financial,17.86,2.55
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,Indus Towers,Technology,15.46,2.47
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,Eternal,Technology,646.39,2.15
Mahindra Manulife Large & Mid Cap Dir,Direct,Large & Mid Cap,40397,INF174V01945,Jindal Steel,Materials,34.81,2.13
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,Oracle Fin,Technology,31.85,0.56
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,Gujarat FluoroChem,Materials,68.34,0.55
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,Sun Pharmaceutical,Healthcare,37.16,0.54
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,Coal India,Materials,9.26,0.54
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,Vodafone Idea,Technology,4.43,0.54
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,Reliance Ind,Energy & Utilities,21.28,0.54
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,IndusInd Bank,Financial,80.71,0.54
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,Varun Beverages,Consumer Staples,56.3,0.53
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,L&T Technology,Technology,28.49,0.53
Mirae Asset BSE 200 Equal Weight ETF,Direct,Large & Mid Cap,45027,INF769K01OE3,Lodha Developers,Real Estate,25.84,0.53
Mirae Asset BSE 200 Equal Weight ETF FoF Dir,Direct,Large & Mid Cap,45030,INF769K01OE3,Mirae Asset BSE 200 Equal Weight ETF-G,Unspecified,--,99.21
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,HDFC Bank,Financial,14.97,6.53
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,ICICI Bank,Financial,16.83,3.67
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,Axis Bank,Financial,15.24,3.04
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,SBI,Financial,11.11,2.96
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,Reliance Ind,Energy & Utilities,21.28,2.83
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,IndusInd Bank,Financial,80.71,2.56
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,Laurus Labs,Healthcare,86.55,2.43
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,Delhivery,Industrials,215.26,2.21
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,Tata Consultancy,Technology,15.83,2.17
Mirae Asset Large & Midcap Dir,Direct,Large & Mid Cap,16563,INF769K01BI1,Bharat Forge,Consumer Discretionary,85.23,2.04
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,Hitachi Energy,Industrials,156.16,6.1
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,MCX,Financial,54.14,5.59
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,Aditya Birla,Financial,24.47,4.93
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,L&T Fin,Financial,22.39,4.34
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,Laurus Labs,Healthcare,86.55,4.33
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,National Aluminium,Materials,12.16,3.79
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,Canara Bank,Financial,6.97,3.68
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,Ashok Leyland,Industrials,24.37,3.6
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,Polycab India,Industrials,54.14,3.51
Mirae Asset Nifty 200 Alpha 30 ETF,Direct,Large & Mid Cap,43817,INF769K01LU5,Indian Bank,Financial,10.07,3.49
Mirae Asset Nifty 200 Alpha 30 ETF FoF Dir,Direct,Large & Mid Cap,44400,INF769K01LU5,Mirae ALPHA ETF,Unspecified,--,100.01
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,HDFC Bank,Financial,14.97,4.3
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,Reliance Ind,Energy & Utilities,21.28,3.52
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,ICICI Bank,Financial,16.83,3.29
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,Bharti Airtel,Technology,41.01,2.11
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,BSE,Financial,65.21,1.94
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,Larsen & Toubro,Industrials,33.39,1.72
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,SBI,Financial,11.11,1.61
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,Infosys,Technology,16.26,1.51
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,Axis Bank,Financial,15.24,1.32
Mirae Asset Nifty LargeMidcap 250 Index Dir,Direct,Large & Mid Cap,44624,INF769K01MJ6,ITC,Consumer Staples,16.94,1.11
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,HDFC Bank,Financial,14.97,3.94
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,Nestle India,Consumer Staples,77.75,3.91
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,Pidilite Ind,Materials,61.58,3.9
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,ICICI Bank,Financial,16.83,3.71
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,Hindustan Unilever,Consumer Staples,33.32,3.62
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,Shree Cement,Materials,48.38,3.53
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,Ultratech Cement,Materials,39.36,3.53
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,ITC,Consumer Staples,16.94,3.47
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,Marico,Consumer Staples,59.97,3.46
Motilal Oswal BSE Low Volatility ETF,Direct,Large & Mid Cap,42147,INF247L01BL0,NTPC,Energy & Utilities,12.73,3.41
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,HDFC Bank,Financial,14.97,3.94
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,Nestle India,Consumer Staples,77.75,3.92
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,Pidilite Ind,Materials,61.58,3.9
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,ICICI Bank,Financial,16.83,3.71
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,Hindustan Unilever,Consumer Staples,33.32,3.62
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,Shree Cement,Materials,48.38,3.53
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,Ultratech Cement,Materials,39.36,3.53
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,ITC,Consumer Staples,16.94,3.47
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,Marico,Consumer Staples,59.97,3.46
Motilal Oswal BSE Low Volatility Index Dir,Direct,Large & Mid Cap,42155,INF247L01FM9,NTPC,Energy & Utilities,12.73,3.42
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,Hindustan Aero,Industrials,31.32,6.09
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,GE Vernova T&D,Industrials,102.53,5.98
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,Cummins India,Industrials,66.04,5.96
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,Nestle India,Consumer Staples,77.75,5.93
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,Suzlon Energy,Industrials,23.97,5.89
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,Hindustan Unilever,Consumer Staples,33.32,5.85
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,ITC,Consumer Staples,16.94,5.73
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,Tata Consultancy,Technology,15.83,5.64
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,Infosys,Technology,16.26,5.21
Motilal Oswal BSE Quality ETF,Direct,Large & Mid Cap,42438,INF247L01BH8,Britannia Ind,Consumer Staples,48.56,5.18
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,Hindustan Aero,Industrials,31.32,6.09
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,GE Vernova T&D,Industrials,102.53,5.99
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,Cummins India,Industrials,66.04,5.96
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,Nestle India,Consumer Staples,77.75,5.93
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,Suzlon Energy,Industrials,23.97,5.89
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,Hindustan Unilever,Consumer Staples,33.32,5.86
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,ITC,Consumer Staples,16.94,5.74
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,Tata Consultancy,Technology,15.83,5.65
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,Infosys,Technology,16.26,5.21
Motilal Oswal BSE Quality Index Dir,Direct,Large & Mid Cap,42440,INF247L01FM9,Britannia Ind,Consumer Staples,48.56,5.18
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,MCX,Financial,54.14,5.25
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,CG Power,Industrials,119.06,5.18
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,Eternal,Technology,646.39,5.07
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,Muthoot Finance,Financial,11.33,5.05
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,Billionbrains Garage Ventures,Financial,58.81,4.61
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,Shriram Finance,Financial,21.39,4.31
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,Apar,Diversified,55.93,4.19
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,Waaree Energies,Energy & Utilities,23.55,3.98
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,Onesource Specialty Pharma,Healthcare,--,3.95
Motilal Oswal Large and Midcap Dir,Direct,Large & Mid Cap,40338,INF247L01999,PTC,Materials,276.67,3.95
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,Hindalco Ind,Materials,18.04,6.06
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,SBI,Financial,11.11,5.64
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,BSE,Financial,65.21,5.32
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,Shriram Finance,Financial,21.39,4.98
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,Eicher Motors,Consumer Discretionary,35.81,4.95
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,Bajaj Finance,Financial,29.03,4.78
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,Bharti Airtel,Technology,41.01,4.57
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,Asian Paints,Materials,60.05,4.54
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,TVS Motor,Consumer Discretionary,52.85,4.29
Motilal Oswal Nifty 200 Momentum 30 ETF,Direct,Large & Mid Cap,42039,INF247L01BK2,Maruti Suzuki,Consumer Discretionary,28.1,4.09
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,Hindalco Ind,Materials,18.04,6.06
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,SBI,Financial,11.11,5.64
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,BSE,Financial,65.21,5.32
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,Shriram Finance,Financial,21.39,4.98
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,Eicher Motors,Consumer Discretionary,35.81,4.95
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,Bajaj Finance,Financial,29.03,4.78
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,Bharti Airtel,Technology,41.01,4.57
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,Asian Paints,Materials,60.05,4.54
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,TVS Motor,Consumer Discretionary,52.85,4.29
Motilal Oswal Nifty 200 Momentum 30 Index Dir,Direct,Large & Mid Cap,42041,INF247L01DL6,Maruti Suzuki,Consumer Discretionary,28.1,4.09
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,The Federal Bank,Financial,17.86,3.28
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,Axis Bank,Financial,15.24,3.21
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,Astral,Industrials,76.57,3.18
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,HDFC Bank,Financial,14.97,3.15
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,UPL,Materials,27.63,2.99
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,Nippon Life AMC,Financial,45.3,2.69
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,Kotak Bank,Financial,19.7,2.58
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,Maharashtra Bank,Financial,9.2,2.28
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,ICICI Bank,Financial,16.83,2.2
Navi Large & Midcap Dir,Direct,Large & Mid Cap,31278,INF959L01CH6,Apollo Hospitals,Healthcare,63.05,2.03
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,SBI,Financial,11.11,4.67
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,Nestle India,Consumer Staples,77.75,4.29
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,ICICI Bank,Financial,16.83,4.23
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,SBI Life Insurance,Financial,124.66,4.01
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,Titan,Consumer Discretionary,71.76,3.97
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,HDFC Bank,Financial,14.97,3.87
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,Eicher Motors,Consumer Discretionary,35.81,3.86
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,Britannia Ind,Consumer Staples,48.56,3.82
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,Maruti Suzuki,Consumer Discretionary,28.1,3.61
Nippon India Nifty Alpha Low Volatility 30 Index Dir,Direct,Large & Mid Cap,42413,INF204KC1584,Reliance Ind,Energy & Utilities,21.28,3.57
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,ICICI Bank,Financial,16.83,4.23
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,SBI,Financial,11.11,3.33
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,HDFC Bank,Financial,14.97,3.22
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,Axis Bank,Financial,15.24,2.69
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,Reliance Ind,Energy & Utilities,21.28,2.63
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,ONGC,Energy & Utilities,7.87,2.54
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,BSE,Financial,65.21,2.29
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,NTPC,Energy & Utilities,12.73,2.14
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,Varun Beverages,Consumer Staples,56.3,1.89
Nippon India Vision Large & Mid Cap Dir,Direct,Large & Mid Cap,16194,INF204K01F20,Titan,Consumer Discretionary,71.76,1.87
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,ICICI Bank,Financial,16.83,4.76
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,Reliance Ind,Energy & Utilities,21.28,3.8
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,HDFC Bank,Financial,14.97,3.59
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,Larsen & Toubro,Industrials,33.39,3.14
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,Bharti Airtel,Technology,41.01,2.66
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,Solar,Materials,98.44,2.5
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,SBI,Financial,11.11,2.26
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,Tata Consultancy,Technology,15.83,2.21
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,Varun Beverages,Consumer Staples,56.3,2.05
PGIM India Large and Mid Cap Dir,Direct,Large & Mid Cap,44085,INF663L01Y12,Bajaj Finance,Financial,29.03,2.03
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Lloyds Metals,Materials,26.24,9.5
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Reliance Ind,Energy & Utilities,21.28,9.09
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Aurobindo Pharma,Healthcare,23.78,8.52
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Adani Power,Energy & Utilities,33.95,8.35
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Samvardhana Motherson,Consumer Discretionary,39.36,6.59
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Adani Green Energy,Energy & Utilities,152.62,6.17
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,SAIL,Materials,22.76,3.91
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Premier Energies,Energy & Utilities,32.65,3.78
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Adani Enterprises,Materials,41.43,3.04
Quant Large & Mid Cap Dir,Direct,Large & Mid Cap,17363,INF966L01648,Bharat Heavy Elect,Industrials,86.24,3.03
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,HDFC Bank,Financial,14.97,7.63
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,Axis Bank,Financial,15.24,3.33
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,SBI,Financial,11.11,3.2
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,Bharat Forge,Consumer Discretionary,85.23,3.18
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,Reliance Ind,Energy & Utilities,21.28,2.83
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,ICICI Bank,Financial,16.83,2.73
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,Berger Paints,Materials,51.86,2.46
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,Asian Paints,Materials,60.05,2.45
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,Ashok Leyland,Industrials,24.37,2.36
SBI Large & Midcap Dir,Direct,Large & Mid Cap,16240,INF200K01UJ5,Torrent Power,Energy & Utilities,29.75,2.29
SBI Nifty 200 Quality 30 ETF,Direct,Large & Mid Cap,38348,INF200KA1WX6,Nestle India,Consumer Staples,77.75,6.1
SBI Nifty 200 Quality 30 ETF,Direct,Large & Mid Cap,38348,INF200KA1WX6,Bharat Electronics,Industrials,49.72,5.58
SBI Nifty 200 Quality 30 ETF,Direct,Large & Mid Cap,38348,INF200KA1WX6,Hindustan Unilever,Consumer Staples,33.32,5.15
SBI Nifty 200 Quality 30 ETF,Direct,Large & Mid Cap,38348,INF200KA1WX6,Coal India,Materials,9.26,4.91
SBI Nifty 200 Quality 30 ETF,Direct,Large & Mid Cap,38348,INF200KA1WX6,Britannia Ind,Consumer Staples,48.56,4.52
